name;nametype;recclass;mass (g);fall;year;id;reclat;reclong;GeoLocation
Meteorite Hills 00916;Valid;H6;15,29;Found;01-janv-00;16150;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00917;Valid;LL5;43,93;Found;01-janv-00;16151;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00918;Valid;L5;15,03;Found;01-janv-00;16152;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00919;Valid;LL6;7,41;Found;01-janv-00;16153;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00920;Valid;H5;30;Found;01-janv-00;16154;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00921;Valid;H4;10,2;Found;01-janv-00;16155;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00922;Valid;H5;13,9;Found;01-janv-00;16156;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00923;Valid;H6;13,4;Found;01-janv-00;16157;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00924;Valid;H5;18,3;Found;01-janv-00;16158;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00925;Valid;H5;11,6;Found;01-janv-00;16159;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00926;Valid;H6;25,3;Found;01-janv-00;16160;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00927;Valid;H6;15,2;Found;01-janv-00;16161;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00928;Valid;H6;29;Found;01-janv-00;16162;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00929;Valid;H5;6,2;Found;01-janv-00;16163;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00930;Valid;H5;17,2;Found;01-janv-00;16164;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00931;Valid;L6;6,9;Found;01-janv-00;16165;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00932;Valid;LL6;12,5;Found;01-janv-00;16166;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00933;Valid;L5;21,4;Found;01-janv-00;16167;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00934;Valid;H6;30,3;Found;01-janv-00;16168;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00935;Valid;LL6;3,3;Found;01-janv-00;16169;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00936;Valid;LL6;4,8;Found;01-janv-00;16170;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00937;Valid;H6;22,1;Found;01-janv-00;16171;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00938;Valid;H6;45,9;Found;01-janv-00;16172;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00939;Valid;H6;4,8;Found;01-janv-00;16173;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00940;Valid;H4;50,8;Found;01-janv-00;16174;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00941;Valid;H6;38,6;Found;01-janv-00;16175;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00942;Valid;LL6;68,3;Found;01-janv-00;16176;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00943;Valid;H6;22,3;Found;01-janv-00;16177;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00944;Valid;L4;19,07;Found;01-janv-00;16178;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00945;Valid;LL5;20,2;Found;01-janv-00;16179;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00946;Valid;L5;5,1;Found;01-janv-00;16180;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00947;Valid;H6;91,7;Found;01-janv-00;16181;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00948;Valid;L5;24,2;Found;01-janv-00;16182;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00949;Valid;LL6;33,6;Found;01-janv-00;16183;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00950;Valid;LL5;7,8;Found;01-janv-00;16184;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00951;Valid;EL6;25;Found;01-janv-00;16185;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00952;Valid;L5;12,6;Found;01-janv-00;16186;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00953;Valid;L4;30,5;Found;01-janv-00;16187;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00954;Valid;LL6;47,9;Found;01-janv-00;16188;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00955;Valid;L5;7,8;Found;01-janv-00;16189;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00956;Valid;H6;50,8;Found;01-janv-00;16190;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00957;Valid;LL5;26;Found;01-janv-00;16191;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00958;Valid;L5;7;Found;01-janv-00;16192;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00959;Valid;LL6;51,4;Found;01-janv-00;16193;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00960;Valid;H6;44,9;Found;01-janv-00;16194;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00961;Valid;LL5;25,4;Found;01-janv-00;16195;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00962;Valid;H5;46,8;Found;01-janv-00;16196;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00963;Valid;LL6;19,7;Found;01-janv-00;16197;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00964;Valid;L5;8,5;Found;01-janv-00;16198;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00965;Valid;H6;28,1;Found;01-janv-00;16199;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00966;Valid;LL5;20,2;Found;01-janv-00;16200;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00967;Valid;LL6;69,7;Found;01-janv-00;16201;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00968;Valid;L4;9,63;Found;01-janv-00;16202;-79.683330;155.750000;(-79.683330, 155.750000)
Meteorite Hills 00969;Valid;LL6;44,8;Found;01-janv-00;16203;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00970;Valid;L5;15,4;Found;01-janv-00;16204;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00971;Valid;H6;28,4;Found;01-janv-00;16205;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00972;Valid;L6;1,6;Found;01-janv-00;16206;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00973;Valid;L5;7;Found;01-janv-00;16207;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00974;Valid;H5;40,6;Found;01-janv-00;16208;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00975;Valid;L6;40,7;Found;01-janv-00;16209;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00976;Valid;H5;24,9;Found;01-janv-00;16210;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00977;Valid;H5;13,2;Found;01-janv-00;16211;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00978;Valid;LL5;24,1;Found;01-janv-00;16212;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00979;Valid;LL5;10,6;Found;01-janv-00;16213;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00980;Valid;L6;74,8;Found;01-janv-00;16214;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00981;Valid;LL5;42,3;Found;01-janv-00;16215;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00982;Valid;L5;8,7;Found;01-janv-00;16216;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00983;Valid;L5;9,8;Found;01-janv-00;16217;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00984;Valid;L6;29;Found;01-janv-00;16218;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00985;Valid;H6;25,4;Found;01-janv-00;16219;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00986;Valid;LL6;38,6;Found;01-janv-00;16220;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00987;Valid;L5;31,1;Found;01-janv-00;16221;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00988;Valid;LL6;12,8;Found;01-janv-00;16222;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00989;Valid;L5;36,1;Found;01-janv-00;16223;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00990;Valid;LL6;42,6;Found;01-janv-00;16224;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00991;Valid;LL5;25,3;Found;01-janv-00;16225;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00992;Valid;H6;45;Found;01-janv-00;16226;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00993;Valid;LL5;59,2;Found;01-janv-00;16227;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00994;Valid;L5;65,1;Found;01-janv-00;16228;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00995;Valid;LL6;53,7;Found;01-janv-00;16229;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00996;Valid;LL6;11,4;Found;01-janv-00;16230;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00997;Valid;H5;41,3;Found;01-janv-00;16231;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00998;Valid;L5;38,1;Found;01-janv-00;16232;-79.683330;159.750000;(-79.683330, 159.750000)
Meteorite Hills 00999;Valid;L5;8,9;Found;01-janv-00;16233;-79.683330;159.750000;(-79.683330, 159.750000)
Bilanga;Valid;Diogenite;25000;Fell;01-janv-99;5045;12.450000;-0.083330;(12.450000, -0.083330)
Djoumine;Valid;H5-6;10000;Fell;01-janv-99;7657;36.950000;9.550000;(36.950000, 9.550000)
Dunbogan;Valid;L6;30;Fell;01-janv-99;7743;-31.666670;152.833330;(-31.666670, 152.833330)
Katagum;Valid;L6;1500;Fell;01-janv-99;35465;11.333330;10.083330;(11.333330, 10.083330)
Kobe;Valid;CK4;136;Fell;01-janv-99;12336;34.733330;135.166670;(34.733330, 135.166670)
Leighlinbridge;Valid;L6;271,4;Fell;01-janv-99;12759;52.666670;-6.966670;(52.666670, -6.966670)
Sabrum;Valid;LL6;478;Fell;01-janv-99;22793;23.083330;91.666670;(23.083330, 91.666670)
Allan Hills 99500;Valid;CM2;13,6;Found;01-janv-99;1301;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99501;Valid;H6;20,3;Found;01-janv-99;1302;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99502;Valid;L5;13,7;Found;01-janv-99;1303;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99503;Valid;H4;36,1;Found;01-janv-99;1304;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99504;Valid;H6;186;Found;01-janv-99;1305;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99505;Valid;H6;453,6;Found;01-janv-99;1306;-76.716670;159.666670;(-76.716670, 159.666670)
Allan Hills 99506;Valid;H5;1009,2;Found;01-janv-99;1307;-76.716670;159.666670;(-76.716670, 159.666670)
Areshima;Valid;LL3.7;114,3;Found;01-janv-99;2330;18.212330;10.177670;(18.212330, 10.177670)
Arivaca;Valid;Eucrite-mmict;30,1;Found;01-janv-99;47346;31.593910;-111.370230;(31.593910, -111.370230)
Asab;Valid;H5;1530;Found;01-janv-99;2343;-25.433330;17.916670;(-25.433330, 17.916670)
Bacqueville;Valid;H6;395;Found;01-janv-99;4918;49.322220;1.365560;(49.322220, 1.365560)
Beer Bottle Pass;Valid;L5;8,9;Found;01-janv-99;4996;35.661170;-115.333330;(35.661170, -115.333330)
Bluewing 002;Valid;H5;23;Found;01-janv-99;5080;40.241480;-118.947630;(40.241480, -118.947630)
Bluewing 003;Valid;L6;95;Found;01-janv-99;5081;40.267520;-118.943080;(40.267520, -118.943080)
Bluewing 004;Valid;L5;113;Found;01-janv-99;5082;40.275370;-118.946100;(40.275370, -118.946100)
Bluewing 005;Valid;L5;7200;Found;01-janv-99;5083;40.285630;-118.946570;(40.285630, -118.946570)
Bluewing 006;Valid;L6;355;Found;01-janv-99;5084;40.283380;-118.948080;(40.283380, -118.948080)
Bluewing 007;Valid;L4;324;Found;01-janv-99;5085;40.282470;-118.948720;(40.282470, -118.948720)
Bluewing 030;Valid;H5;18,81;Found;01-janv-99;51574;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 031;Valid;H5;170;Found;01-janv-99;51575;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 032;Valid;L5;78;Found;01-janv-99;54474;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 033;Valid;L5;287,44;Found;01-janv-99;51576;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 034;Valid;H5;34;Found;01-janv-99;51577;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 035;Valid;L6;12,56;Found;01-janv-99;51578;40.266670;-118.933330;(40.266670, -118.933330)
Bluewing 036;Valid;L6;10,47;Found;01-janv-99;51579;40.266670;-118.933330;(40.266670, -118.933330)
Catalina 003;Valid;Iron, IVB;3180;Found;01-janv-99;56101;-25.204670;-69.828580;(-25.204670, -69.828580)
Coyote Dry Lake 024;Valid;H5;2430;Found;01-janv-99;30455;35.071500;-116.772050;(35.071500, -116.772050)
Coyote Dry Lake 033;Valid;H5;5220;Found;01-janv-99;30456;35.056050;-116.776300;(35.056050, -116.776300)
Coyote Dry Lake 040;Valid;H4;344;Found;01-janv-99;30457;35.093730;-116.763430;(35.093730, -116.763430)
Coyote Dry Lake 054;Valid;H5;392,8;Found;01-janv-99;30458;35.076670;-116.746670;(35.076670, -116.746670)
Coyote Dry Lake 061;Valid;H5;2134;Found;01-janv-99;30459;35.052420;-116.766700;(35.052420, -116.766700)
Coyote Dry Lake 063;Valid;H4;67,61;Found;01-janv-99;30460;35.058780;-116.773000;(35.058780, -116.773000)
Coyote Dry Lake 064;Valid;H5;1364,31;Found;01-janv-99;30461;35.058170;-116.774300;(35.058170, -116.774300)
Coyote Dry Lake 067;Valid;L6;412,05;Found;01-janv-99;30462;35.038150;-116.753100;(35.038150, -116.753100)
Coyote Dry Lake 080;Valid;H5;278,1;Found;01-janv-99;30463;35.074020;-116.761170;(35.074020, -116.761170)
Coyote Dry Lake 105;Valid;H5;61,5;Found;01-janv-99;30464;35.050730;-116.766980;(35.050730, -116.766980)
Coyote Dry Lake 110;Valid;H4;68,02;Found;01-janv-99;30465;35.046250;-116.735470;(35.046250, -116.735470)
Coyote Dry Lake 115;Valid;H5-6;1369;Found;01-janv-99;30466;35.058650;-116.768720;(35.058650, -116.768720)
Coyote Dry Lake 116;Valid;H6;4,4;Found;01-janv-99;30467;35.058470;-116.769000;(35.058470, -116.769000)
Coyote Dry Lake 117;Valid;H3;162;Found;01-janv-99;30468;35.050100;-116.744430;(35.050100, -116.744430)
Coyote Dry Lake 119;Valid;H5;3,2;Found;01-janv-99;30469;35.038150;-116.753100;(35.038150, -116.753100)
Coyote Dry Lake 120;Valid;H5;18,5;Found;01-janv-99;30470;35.058930;-116.768720;(35.058930, -116.768720)
Coyote Dry Lake 121;Valid;H4;14,2;Found;01-janv-99;30471;35.059470;-116.768500;(35.059470, -116.768500)
Cuddeback Dry Lake 001;Valid;L6;32,5;Found;01-janv-99;5480;35.295750;-117.466800;(35.295750, -117.466800)
Dar al Gani 1001;Valid;H6;132;Found;01-janv-99;5618;27.376830;16.302330;(27.376830, 16.302330)
Dar al Gani 1002;Valid;H5;370;Found;01-janv-99;5619;27.351330;16.253670;(27.351330, 16.253670)
Dar al Gani 1003;Valid;H5;236;Found;01-janv-99;5620;27.278330;16.277170;(27.278330, 16.277170)
Dar al Gani 1004;Valid;H5;287;Found;01-janv-99;5621;27.258500;16.092330;(27.258500, 16.092330)
Dar al Gani 1005;Valid;H4;477;Found;01-janv-99;5622;27.190170;16.308330;(27.190170, 16.308330)
Dar al Gani 1006;Valid;CO3;4150;Found;01-janv-99;5623;27.203000;15.900670;(27.203000, 15.900670)
Dar al Gani 1007;Valid;L6;124;Found;01-janv-99;5624;27.158500;16.456170;(27.158500, 16.456170)
Dar al Gani 1008;Valid;H5;108;Found;01-janv-99;5625;27.917000;16.487670;(27.917000, 16.487670)
Dar al Gani 1009;Valid;L5;85;Found;01-janv-99;5626;27.947830;16.509830;(27.947830, 16.509830)
Dar al Gani 1011;Valid;L5;38,05;Found;01-janv-99;5629;27.043060;16.411670;(27.043060, 16.411670)
Dar al Gani 1012;Valid;H5;14,8;Found;01-janv-99;5630;27.152220;16.483060;(27.152220, 16.483060)
Dar al Gani 1013;Valid;L4-5;20,32;Found;01-janv-99;5631;27.152220;16.517220;(27.152220, 16.517220)
Dar al Gani 1014;Valid;H5;239;Found;01-janv-99;5632;27.571390;16.175000;(27.571390, 16.175000)
Dar al Gani 1015;Valid;H5;247;Found;01-janv-99;5633;27.426390;16.274170;(27.426390, 16.274170)
Dar al Gani 1016;Valid;L~6;11,65;Found;01-janv-99;49486;27.252530;16.083720;(27.252530, 16.083720)
Dar al Gani 1017;Valid;LL~6;176,78;Found;01-janv-99;49487;27.438700;15.948380;(27.438700, 15.948380)
Dar al Gani 1018;Valid;H5;181,88;Found;01-janv-99;5634;27.631670;16.086940;(27.631670, 16.086940)
Dar al Gani 1019;Valid;L5;104,1;Found;01-janv-99;5635;27.571390;16.083330;(27.571390, 16.083330)
Dar al Gani 1023;Valid;Ureilite-pmict;149;Found;01-janv-99;5640;27.025830;16.387830;(27.025830, 16.387830)
Dar al Gani 1024;Valid;LL5;142;Found;01-janv-99;5641;27.188000;16.402330;(27.188000, 16.402330)
Dar al Gani 1025;Valid;LL4;173;Found;01-janv-99;5642;26.906330;16.686500;(26.906330, 16.686500)
Dar al Gani 1026;Valid;L3;214;Found;01-janv-99;34018;26.907000;16.681500;(26.907000, 16.681500)
Dar al Gani 1027;Valid;L5;137;Found;01-janv-99;30498;27.231000;16.249000;(27.231000, 16.249000)
Dar al Gani 1033;Valid;H4;38,9;Found;01-janv-99;5648;27.467670;16.170170;(27.467670, 16.170170)
Dar al Gani 1034;Valid;LL6;232;Found;01-janv-99;5649;27.667330;15.950500;(27.667330, 15.950500)
Dar al Gani 1035;Valid;H4;36;Found;01-janv-99;5650;27.232330;16.196000;(27.232330, 16.196000)
Dar al Gani 1036;Valid;Ureilite;222;Found;01-janv-99;5651;27.033670;16.383330;(27.033670, 16.383330)
Dar al Gani 1037;Valid;Martian (shergottite);4012,4;Found;01-janv-99;5652;27.333330;16.216670;(27.333330, 16.216670)
Dar al Gani 1038;Valid;L4;80;Found;01-janv-99;5653;27.333330;16.250000;(27.333330, 16.250000)
Dar al Gani 1039;Valid;L6;889;Found;01-janv-99;30500;27.330170;16.231170;(27.330170, 16.231170)
Dar al Gani 1042;Valid;Lunar;801;Found;01-janv-99;44710;27.182000;16.300170;(27.182000, 16.300170)
Dar al Gani 1047;Valid;Ureilite-pmict;49,8;Found;01-janv-99;44880;27.035830;16.385280;(27.035830, 16.385280)
Dar al Gani 1054;Valid;Ureilite;28,4;Found;01-janv-99;53637;27.427670;16.165500;(27.427670, 16.165500)
Dar al Gani 648;Valid;H5;288;Found;01-janv-99;6195;27.163060;16.004440;(27.163060, 16.004440)
Dar al Gani 649;Valid;L6;310;Found;01-janv-99;6196;27.260560;16.007500;(27.260560, 16.007500)
Dar al Gani 650;Valid;L6;3700;Found;01-janv-99;6197;27.258610;16.011390;(27.258610, 16.011390)
Dar al Gani 652;Valid;L6;744;Found;01-janv-99;6199;26.983330;16.383330;(26.983330, 16.383330)
Dar al Gani 653;Valid;H5;2125;Found;01-janv-99;6200;27.016670;16.366670;(27.016670, 16.366670)
Dar al Gani 654;Valid;H4;2478;Found;01-janv-99;6201;26.800000;16.066670;(26.800000, 16.066670)
Dar al Gani 655;Valid;L6;168;Found;01-janv-99;6202;27.116670;16.183330;(27.116670, 16.183330)
Dar al Gani 656;Valid;L6;578;Found;01-janv-99;6203;26.966670;16.416670;(26.966670, 16.416670)
Dar al Gani 657;Valid;L6;386;Found;01-janv-99;6204;27.283330;16.100000;(27.283330, 16.100000)
Dar al Gani 658;Valid;H5/6;35;Found;01-janv-99;6205;26.933330;16.466670;(26.933330, 16.466670)
Dar al Gani 660;Valid;Ureilite;86;Found;01-janv-99;6207;27.033330;16.383330;(27.033330, 16.383330)
Dar al Gani 661;Valid;Ureilite;23;Found;01-janv-99;6208;27.050000;16.383330;(27.050000, 16.383330)
Dar al Gani 662;Valid;H6;385;Found;01-janv-99;6209;27.116670;16.433330;(27.116670, 16.433330)
Dar al Gani 663;Valid;L6;532;Found;01-janv-99;6210;27.116670;16.433330;(27.116670, 16.433330)
Dar al Gani 665;Valid;Ureilite-pmict;363;Found;01-janv-99;6212;27.050000;16.350000;(27.050000, 16.350000)
Dar al Gani 666;Valid;L/LL3;33;Found;01-janv-99;6213;27.050000;16.050000;(27.050000, 16.050000)
Dar al Gani 667;Valid;CO3;108;Found;01-janv-99;6214;27.050000;16.050000;(27.050000, 16.050000)
Dar al Gani 668;Valid;CO3;86;Found;01-janv-99;6215;27.066670;16.066670;(27.066670, 16.066670)
Dar al Gani 669;Valid;Howardite;926;Found;01-janv-99;6216;27.333330;16.166670;(27.333330, 16.166670)
Dar al Gani 670;Valid;Martian (shergottite);1619;Found;01-janv-99;6217;;;
Dar al Gani 671;Valid;Howardite;485;Found;01-janv-99;6218;27.350000;16.166670;(27.350000, 16.166670)
Dar al Gani 672;Valid;LL5;1616;Found;01-janv-99;6219;27.466670;16.300000;(27.466670, 16.300000)
Dar al Gani 674;Valid;L6;252;Found;01-janv-99;6221;26.983330;16.383330;(26.983330, 16.383330)
Dar al Gani 675;Valid;H5;196;Found;01-janv-99;6222;27.000000;16.400000;(27.000000, 16.400000)
Dar al Gani 676;Valid;L6;246;Found;01-janv-99;6223;26.966670;16.366670;(26.966670, 16.366670)
Dar al Gani 677;Valid;L6;584;Found;01-janv-99;6224;27.000000;16.133330;(27.000000, 16.133330)
Dar al Gani 679;Valid;H5-6;21;Found;01-janv-99;6226;26.950000;16.466670;(26.950000, 16.466670)
Dar al Gani 680;Valid;Ureilite;78;Found;01-janv-99;6227;27.050000;16.400000;(27.050000, 16.400000)
Dar al Gani 681;Valid;Ureilite;110;Found;01-janv-99;6228;27.050000;16.383330;(27.050000, 16.383330)
Dar al Gani 682;Valid;H6;1998;Found;01-janv-99;6229;27.033330;16.183330;(27.033330, 16.183330)
Dar al Gani 683;Valid;L6;232;Found;01-janv-99;6230;26.583330;16.800000;(26.583330, 16.800000)
Dar al Gani 684;Valid;Eucrite;2210;Found;01-janv-99;6231;27.083330;16.383330;(27.083330, 16.383330)
Dar al Gani 685;Valid;H4-6;380;Found;01-janv-99;6232;27.450000;16.250000;(27.450000, 16.250000)
Dar al Gani 686;Valid;H6;184;Found;01-janv-99;6233;27.016670;16.416670;(27.016670, 16.416670)
Dar al Gani 687;Valid;H5;30;Found;01-janv-99;6234;26.950000;16.466670;(26.950000, 16.466670)
Dar al Gani 688;Valid;H5/6;616;Found;01-janv-99;6235;26.950000;16.466670;(26.950000, 16.466670)
Dar al Gani 689;Valid;H4-5;200;Found;01-janv-99;6236;27.283330;16.100000;(27.283330, 16.100000)
Dar al Gani 690;Valid;L6;344;Found;01-janv-99;6237;26.966670;16.366670;(26.966670, 16.366670)
Dar al Gani 691;Valid;L5;96;Found;01-janv-99;6238;27.150000;16.216670;(27.150000, 16.216670)
Dar al Gani 692;Valid;Ureilite;734;Found;01-janv-99;6239;27.083330;16.366670;(27.083330, 16.366670)
Dar al Gani 693;Valid;Ureilite;8;Found;01-janv-99;6240;27.083330;16.366670;(27.083330, 16.366670)
Dar al Gani 694;Valid;L6;321;Found;01-janv-99;6241;26.966670;16.416670;(26.966670, 16.416670)
Dar al Gani 695;Valid;H5;53;Found;01-janv-99;6242;26.950000;16.450000;(26.950000, 16.450000)
Dar al Gani 696;Valid;H4;564;Found;01-janv-99;6243;27.083330;16.083330;(27.083330, 16.083330)
Dar al Gani 697;Valid;H6;586;Found;01-janv-99;6244;27.116670;16.050000;(27.116670, 16.050000)
Dar al Gani 698;Valid;LL5;10400;Found;01-janv-99;6245;;;
Dar al Gani 699;Valid;L6;244;Found;01-janv-99;6246;27.400000;16.200000;(27.400000, 16.200000)
Dar al Gani 700;Valid;L6;81;Found;01-janv-99;6247;26.966670;16.433330;(26.966670, 16.433330)
Dar al Gani 701;Valid;L6;237;Found;01-janv-99;6248;26.983330;16.416670;(26.983330, 16.416670)
Dar al Gani 702;Valid;L6;96;Found;01-janv-99;6249;26.983330;16.400000;(26.983330, 16.400000)
Dar al Gani 703;Valid;L6;74;Found;01-janv-99;6250;26.966670;16.383330;(26.966670, 16.383330)
Dar al Gani 704;Valid;L6;213;Found;01-janv-99;6251;26.966670;16.383330;(26.966670, 16.383330)
Dar al Gani 705;Valid;H5/6;1120;Found;01-janv-99;6252;26.966670;16.400000;(26.966670, 16.400000)
Dar al Gani 706;Valid;L4;108;Found;01-janv-99;6253;27.000000;16.383330;(27.000000, 16.383330)
Dar al Gani 707;Valid;L6;45;Found;01-janv-99;6254;26.966670;16.400000;(26.966670, 16.400000)
Dar al Gani 708;Valid;L6;69;Found;01-janv-99;6255;27.000000;16.383330;(27.000000, 16.383330)
Dar al Gani 709;Valid;L6;96;Found;01-janv-99;6256;27.016670;16.366670;(27.016670, 16.366670)
Dar al Gani 710;Valid;H4;252;Found;01-janv-99;6257;27.100000;16.366670;(27.100000, 16.366670)
Dar al Gani 711;Valid;L6;15;Found;01-janv-99;6258;27.166670;16.433330;(27.166670, 16.433330)
Dar al Gani 712;Valid;H4;146;Found;01-janv-99;6259;26.933330;16.416670;(26.933330, 16.416670)
Dar al Gani 713;Valid;L6;183;Found;01-janv-99;6260;26.966670;16.383330;(26.966670, 16.383330)
Dar al Gani 714;Valid;L6;74;Found;01-janv-99;6261;26.966670;16.366670;(26.966670, 16.366670)
Dar al Gani 715;Valid;L6;98;Found;01-janv-99;6262;26.966670;16.366670;(26.966670, 16.366670)
Dar al Gani 716;Valid;H5;176;Found;01-janv-99;6263;27.050000;16.150000;(27.050000, 16.150000)
Dar al Gani 717;Valid;L4;706;Found;01-janv-99;6264;27.033330;16.133330;(27.033330, 16.133330)
Dar al Gani 718;Valid;H6;91;Found;01-janv-99;6265;27.066670;16.150000;(27.066670, 16.150000)
Dar al Gani 719;Valid;L5/6;62;Found;01-janv-99;6266;27.150000;16.200000;(27.150000, 16.200000)
Dar al Gani 720;Valid;H6;58;Found;01-janv-99;6267;26.983330;16.383330;(26.983330, 16.383330)
Dar al Gani 721;Valid;L3/4;43;Found;01-janv-99;6268;27.066670;16.066670;(27.066670, 16.066670)
Dar al Gani 722;Valid;L6;57;Found;01-janv-99;6269;27.066670;16.066670;(27.066670, 16.066670)
Dar al Gani 723;Valid;H5/6;37;Found;01-janv-99;6270;27.133330;16.100000;(27.133330, 16.100000)
